Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,volume_ratio,atr,label
2023-05-28,28085.646484375,28193.44921875,26802.751953125,26871.158203125,14545229578,51.01929090026463,-409.9460231713492,-427.52385875444065,17.577835583091428,27745.541613786754,26269.925964338243,0.40744501389061466,1.0963077658721074,784.8108258928571,1
2023-05-29,27745.884765625,28432.0390625,27563.876953125,28075.591796875,15181308984,61.23217776564343,-285.93687219849016,-399.2064614432506,113.26958924476043,27853.467297117266,26200.052624757733,1.1343428865553418,1.1397289237982953,833.4273158482143,0
2023-05-30,27702.349609375,28044.759765625,27588.501953125,27745.123046875,13251081851,55.532739633742914,-211.8823451149292,-361.7416381775863,149.85929306265712,27873.30824937424,26189.260305313263,0.9238826881673394,1.0232607933479918,838.1939174107143,0
2023-05-31,27219.658203125,27831.677734375,26866.453125,27700.529296875,15656371534,56.53001031730507,-155.0051390510016,-320.39433835226936,165.38919930126775,27889.65412056047,26180.858770064533,0.8893227187032192,1.2140054270233616,845.296875,0
2023-06-01,26819.97265625,27346.10546875,26671.720703125,27218.412109375,14678970415,48.240888312214295,-147.13627587782685,-285.7427258573809,138.60644997955404,27904.710220066656,26188.877670558344,0.6000203452904999,1.1590434994191392,843.6813616071429,0
2023-06-02,27249.58984375,27303.861328125,26574.64453125,26824.556640625,14837415000,49.978146318266525,-170.7131153332848,-262.7368037525617,92.02368841927688,27904.597249853236,26190.669351709264,0.3698447814532794,1.1495954832681512,845.6654575892857,1
2023-06-03,27075.12890625,27317.052734375,26958.00390625,27252.32421875,8385597470,53.37000867387497,-153.11564012364397,-240.81257102677816,87.69693090313419,27923.363315801787,26218.238246698213,0.6064575501170898,0.6538387381378158,857.3863002232143,0
2023-06-04,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,49.59460141474415,-151.71924288534137,-222.99390539849082,71.27466251314945,27928.021438255008,26227.95395236999,0.49831497957505655,0.7445509618165156,848.8005022321429,1
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,53.7173175754515,-145.06823604894453,-207.40877152858158,62.340535479637055,27924.755227183174,26226.37973375433,0.5279925697910692,1.6533916011464236,928.5237165178571,0
2023-06-06,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,41.08748395346877,-249.16709694864767,-215.76043661259482,-33.40666033605285,28051.011944265225,25969.786883859775,-0.11420077212287288,1.6425370168593003,1013.8210100446429,1
2023-06-07,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,50.07424170031344,-207.9459286356141,-214.19753501719867,6.2516063815845655,28032.167010858393,25972.03181726661,0.6133668204343959,1.4395838291367133,1048.2527901785713,0
2023-06-08,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,50.122387972632396,-244.11768255120114,-220.18156452399916,-23.936118027201985,28046.93735813575,25909.351509051747,0.2050457005088588,0.8754355660886748,1023.6082589285714,1
2023-06-09,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,50.213143331677365,-257.0499182252279,-227.5552352642449,-29.49468296098297,28048.05394717572,25869.94312313678,0.2919873029274517,0.7983859638791552,1012.4486607142857,0
2023-06-10,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,48.34989106153029,-266.1801296211124,-235.28021413561845,-30.899915485493977,28033.67912522449,25820.651734150506,0.2987355634485195,1.3840485587535036,1056.342075892857,0
2023-06-11,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,43.39624268477482,-320.37540238574,-252.29925178564275,-68.07615060009726,28087.26000427154,25677.484722290963,0.07326265192824737,0.7483162893708372,1009.1640625,1
2023-06-12,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,33.72111082899393,-352.7830634277052,-272.3960141140552,-80.38704931364998,28113.747405084094,25558.829743353406,0.1469540167655588,0.8199971772236379,927.1527622767857,0
2023-06-13,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,35.32785169011801,-376.6537173673896,-293.2475547647221,-83.40616260266751,28098.801004392084,25441.609933107913,0.1736162213277098,1.0006988804014454,938.6453683035714,1
2023-06-14,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,35.75906085629464,-389.68208086865343,-312.5344599855084,-77.14762088314501,28118.903477133787,25380.587147866212,0.19708119871531982,1.0078697647670305,951.1042131696429,0
2023-06-15,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,34.03581706375502,-459.15337204207754,-341.8582423968223,-117.29512964525526,28230.46636962975,25133.77347412025,-0.003907279928467185,1.1066879113839723,957.8385881696429,1
2023-06-16,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,40.57402777916957,-472.16456601508617,-367.91950712047503,-104.24505889461113,28250.047938926138,24999.702061073862,0.17708304398406474,1.1080894607747638,1001.5731026785714,1
2023-06-17,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,43.35736021557332,-416.8777241803764,-377.7111505324553,-39.1665736479211,28223.724514588637,24971.777633848866,0.4172583696516157,0.7617210614925457,1051.6884765625,1
2023-06-18,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,45.94172264931146,-354.3103223961334,-373.03098490519096,18.720662509057547,27989.12554233716,25049.86312953784,0.49692531546412955,0.6699267458172296,1045.3484933035713,0
2023-06-19,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,44.44051098895342,-315.2139141902953,-361.46757076221184,46.25365657191651,27801.705424832107,25096.315082980393,0.4580212711269911,0.8996650373168599,972.9888392857143,1
2023-06-20,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,58.9491493383743,-240.6082096650316,-337.2956985427758,96.68748887774422,27640.866758168588,25171.267226206415,0.6763836867779138,1.5228948276848961,985.4584263392857,1
2023-06-21,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,58.72346788331665,-62.17771637270198,-282.2721021087611,220.0943857360591,27922.707432692205,24998.716395432795,1.1329016092152677,2.148814654850108,1149.429408482143,1
2023-06-22,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,76.20156430599351,212.71287200588267,-183.27510728583235,395.987979291715,28772.14126744128,24466.420451308724,1.2842251812631333,1.3063795128350946,1234.836635044643,0
2023-06-23,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,74.55702530827224,417.71738412436025,-63.07660900379382,480.79399312815406,29347.206534897286,24155.76104322771,1.1057848490336548,1.4530985601902935,1314.361607142857,1
2023-06-24,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,77.47848406759553,638.3764280590731,77.21399840877956,561.1624296502935,30075.386409211198,23790.942692351302,1.10078089653976,0.7258798018119619,1305.6870814732142,0
2023-06-25,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,82.45421877968452,790.93275407705,219.95774954243367,570.9750045346163,30638.289087459725,23570.244115665275,0.9868225658995661,0.7796015120753111,1298.583705357143,0
2023-06-26,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,81.52005351576359,896.2880359891133,355.2238068317696,541.0642291573437,31117.320228520868,23566.054380854133,0.9156701930686718,1.0293449544654423,1317.6953125,0
2023-06-27,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,79.59024807120657,952.1679872194873,474.6126429093132,477.55534431017406,31489.423484662922,23497.818116899576,0.8479525556824385,1.0353477566480775,1326.4203404017858,1
2023-06-28,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,80.65094947156324,1018.7806402165697,583.4462423707646,435.33439784580514,31912.33209243108,23509.80013413142,0.8553089055073224,0.9106467457899284,1300.835239955357,0
2023-06-29,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,82.64738861324145,1010.6692775408737,668.8908494047864,341.7784281360873,32179.317714297402,23600.840879452597,0.7560021138256918,0.8182026202086268,1273.403599330357,1
2023-06-30,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,82.4197673777057,1021.1289544397914,739.3384704117874,281.790484028004,32468.16133290343,23707.95644053407,0.7686346561318564,1.6055311649309578,1295.909877232143,1
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,80.54583584605824,1020.1196418100008,795.4947046914301,224.62493711857064,32690.039438283395,23947.859975779105,0.7462655861107237,0.5556555099661777,1232.9321986607142,1
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,80.35361126493157,1016.911017763181,839.7779673057803,177.1330504574007,32883.40680068489,24219.79105087761,0.7349677853053481,0.6463914419652249,1243.7954799107142,1
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,82.60283970551818,1005.7796073388854,872.9782953124013,132.80131202648408,33025.318273480494,24550.036999957003,0.7167288528841484,0.9339376053352175,1252.175502232143,1
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,82.67166806015987,1028.0631764741083,903.9952715447428,124.06790492936557,33187.1005407288,24911.9154748962,0.7546598305412603,0.7869348102608498,1155.543666294643,0
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,72.38064868159046,1003.6409294834848,923.9244031324913,79.71652635099349,33095.91540016068,25568.805693589322,0.6921539766103431,0.7746971882648194,943.7998046875,0
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,56.235343219979626,951.405146676203,929.4205518412338,21.984594834969243,32929.648247406614,26228.259565093387,0.6385080806944925,1.2921613564162895,899.73828125,0
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,50.12628187677759,851.8418233607954,913.904806145146,-62.06298278435065,32739.70262723939,26776.13702119811,0.5251658542171846,0.8128451844798859,841.5626395089286,1
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,45.718655706425274,799.1426381252422,890.9523725411653,-91.80973441592312,32516.632314220762,27382.853818591735,0.5773657860252278,0.4589032401588133,810.0393415178571,0
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,46.920994033257784,744.3348267156143,861.6288633760552,-117.29403666044084,32070.734524227075,28224.368600772927,0.537453473874277,0.49035482824939697,783.5157645089286,0
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,46.30733915961634,683.403950805332,825.9838808619106,-142.57993005657863,31445.975148630954,29182.203952931544,0.43742047653694943,0.9415700663227483,809.2589285714286,1
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,51.701729745575456,647.4388365145933,790.2748719924472,-142.8360354778539,31045.723487479947,29793.08784064505,0.4985847029285985,0.8272950361657844,798.2413504464286,1
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,49.06947863510816,628.2052470530252,757.8609470045628,-129.6556999515376,31049.932186733997,29851.510196078503,0.6431256299376917,1.0284375508613934,794.646484375,0
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,54.164435066926394,587.2500423802485,723.7387660797,-136.4887236994515,31016.260707031724,29934.29222265578,0.41886253170822657,1.6477512680027868,852.2977120535714,1
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,61.878839803466725,635.2011146251643,706.0312357887929,-70.83012116362852,31210.21438475536,29816.936787119637,1.1898446647089465,1.412103324706435,849.3890904017857,0
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,48.71784144379567,574.3563579552283,679.69626022208,-105.33990226685171,31204.03067096927,29801.78378215573,0.37796441211412474,0.5495459188381256,913.5915178571429,0
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,47.30719364191643,517.403569269889,647.2377220316419,-129.83415276175288,31200.86204176298,29786.647333237022,0.36120775716256937,0.6006093306537311,902.5750558035714,0
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,46.523365034445206,463.0693503153343,610.4040476883804,-147.33469737304608,31201.32483526134,29783.71520380116,0.32866011840222714,0.9443466784688441,892.6834542410714,0
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,39.824209962380195,407.0415054399382,569.731539238692,-162.6900337987538,31183.087619862366,29747.003395762637,0.278581792086855,0.9419367892538262,892.1489955357143,0
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,40.585885176197614,335.7694837519266,522.939128141339,-187.16964438941238,31203.096111237926,29704.580841887077,0.10508136709286724,0.8728001451590813,853.4818638392857,1
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,43.63584054163596,280.347271788356,474.4207568707424,-194.0734850823864,31214.622634598993,29640.44396696351,0.17457105644130347,1.1011011459225766,781.3111049107143,0
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,48.76375225292881,224.94447922529434,424.52550134165284,-199.5810221163585,31228.448645620527,29559.94432312947,0.14693818990501453,0.8186265777380839,751.4740513392857,1
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,44.272939408341664,187.23752873599733,377.0679068205217,-189.8303780845244,31216.36654341604,29504.169198771462,0.2362625243631078,0.593275763772331,741.5493861607143,0
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,43.55263792244524,146.10143828157743,330.87461311273285,-184.77317483115542,31201.33493241869,29435.760380081312,0.20070007668301293,0.7109751531935231,759.2004743303571,1
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,48.88267162423528,135.46494610753143,291.7926797116926,-156.32773360416115,31059.145743934885,29470.429256065112,0.38473375078360156,1.1754723724403442,767.6583426339286,0
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,36.87589114063932,53.578181129490986,244.1497799952523,-190.5715988657613,31077.363230659044,29292.236378715956,-0.06344965091285662,0.7905535343958856,796.4681919642857,1
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,34.691708569933525,-7.456232954496954,193.82857740530247,-201.28481035979942,31095.995935397696,29145.464611477306,0.04116578552879028,1.0707898526886497,784.3618861607143,1
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,38.39721944894965,-44.97630472452147,146.0676009793377,-191.04390570385917,31123.656475983644,29062.384149016358,0.1413761176997877,0.8634214665539216,706.8941127232143,0
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,17.7596764470628,-85.15832169135683,99.8224164451988,-184.98073813655563,31131.012357050455,28941.552486699544,0.12359741298071132,0.886136344515908,619.7370256696429,1
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,29.53414562302524,-107.11144527857687,58.435644100443675,-165.54708937902055,31120.343720339843,28855.00452184766,0.20502041855871925,0.5148798472285326,546.4100167410714,1
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,31.01452201330278,-120.0872485702348,22.731065566307983,-142.8183141365428,31109.864646159065,28783.950588215932,0.24641631096675756,0.706632706903426,548.9655412946429,0
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,30.631914780923537,-135.16934892187055,-8.849017331327726,-126.32033159054282,31067.339390533834,28712.544007903667,0.24026310285584168,0.9510562595801151,528.0853794642857,0
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,31.32033847685416,-149.22991751449445,-36.92519736796107,-112.30472014653338,30979.87076945426,28660.87532429574,0.24579510225829573,1.470022830885912,551.3360770089286,1
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,47.01019002092441,-120.79140025784,-53.69843794593686,-67.09296231190314,30915.211781953836,28657.20013210866,0.46365852556080694,1.573990566477394,597.8772321428571,0
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,37.963385927994985,-140.3970803600896,-71.03816642876741,-69.35891393132219,30507.33570361747,28833.78539013253,0.19600672129444321,1.083130969741825,611.2502790178571,1
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,39.599507629361625,-153.15492923951388,-87.46151899091672,-65.69341024859716,30416.35493867761,28809.026116009893,0.22730675350157484,1.0029943210997643,618.7214006696429,0
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,36.23819298668893,-169.30200804972264,-103.8296168026779,-65.47239124704474,30321.13924895348,28782.033407296516,0.1906010987929619,0.5542611808984708,610.7993861607143,0
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,37.309035457205745,-182.5512634360748,-119.5739461293573,-62.97731730671751,30218.357593092325,28764.222485032675,0.19219581818312076,0.6263684688608251,582.7904575892857,0
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,30.350220893167773,-191.2651955657093,-133.9121960166277,-57.3529995490816,30120.197168714392,28751.527245348105,0.20968271577199776,1.170926944595332,537.1505301339286,1
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,50.02770037377451,-184.62447331752264,-144.05465147680667,-40.569821840715974,30064.30095225356,28739.22072743394,0.3326582010353851,1.4762274888438094,545.6544363839286,1
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,61.11639586007483,-130.51729842715213,-141.34718086687576,10.829882439723633,30035.624529426448,28753.041681511055,0.790322147716583,1.5204067217507757,570.78125,0
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,54.190508901750135,-102.80986847398162,-133.63971838829696,30.829849914315332,29999.67158652133,28764.88075722867,0.647147581650799,0.9779251193747681,567.2550223214286,0
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,54.24598175025417,-91.02407371325171,-125.11658945328792,34.092515740036205,29924.438773220478,28791.734078342022,0.5589879412267463,0.8323077689118635,561.1683872767857,0
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,51.65789522472974,-82.7563720279104,-116.64454596821241,33.88817394030201,29867.931685787167,28809.20874390033,0.5578214489450392,0.5120155781039859,555.6573660714286,1
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,51.23846661701525,-73.99503473708319,-108.11464372198658,34.119608984903394,29706.06563672759,28904.567957022406,0.6388362760649942,0.6267713222645087,540.7972935267857,0
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,50.1007283926865,-76.92350850794901,-101.87641667917907,24.952908171230064,29707.049821817705,28914.013068807293,0.465616002872516,1.1794017058878656,553.5011160714286,1
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,53.49588959164137,-68.38690417164253,-95.17851417767177,26.791610006029245,29716.339959519242,28922.951837355755,0.611424569158454,1.06765898677197,505.7553013392857,0
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,38.36677913878572,-79.9828450643181,-92.13938035500104,12.156535290682939,29712.32314255736,28908.49619338014,0.3241717954798387,1.2407997198661311,481.8111049107143,0
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,39.625671779515095,-125.59126081283102,-98.82975644656705,-26.761504366263978,29769.79871314279,28799.784489982212,-0.10307246349588924,2.385980447327908,697.1900111607143,0
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,20.33201537716984,-324.5207148016925,-143.96794811759213,-180.5527666841004,30429.75211886312,27871.494365511877,-0.48291312276627196,1.7259686739275402,883.9142020089286,0
